Volcano Number,Volcano Name,Eruption Number,Start Year,Start Month,Latitude,Longitude
357060,"Azul, Cerro",11956,1914,9,-35.653,-70.761
241080,Tongariro,14569,1914,9,-39.157,175.632
222120,"Lengai, Ol Doinyo",14008,1914,8,-2.764,35.914
312030,Pavlof,20126,1914,7,55.417,-161.894
357110,Llaima,12045,1914,7,-38.692,-71.729
261140,Marapi,15445,1914,7,-0.38,100.474
264180,Lewotobi,16289,1914,6,-8.542,122.775
290161,Milna,18471,1914,6,46.815,151.786
261150,Tandikat-Singgalang,15482,1914,5,-0.39,100.331
323080,Lassen Volcanic Center,20657,1914,5,40.492,-121.508
345040,Poas,11156,1914,5,10.2,-84.233
267010,Ruang,16486,1914,5,2.3,125.37
284010,Izu-Oshima,18209,1914,5,34.724,139.394
357150,Puyehue-Cordon Caulle,12210,1914,2,-40.59,-72.117
241050,Okataina,14516,1914,1,-38.12,176.5
282110,Asosan,17279,1914,1,32.884,131.104
284130,Fukutoku-Oka-no-Ba,18447,1914,1,24.285,141.481
282080,Aira,17077,1914,1,31.593,130.657
282050,Kuchinoerabujima,16968,1914,1,30.443,130.217
282040,Nakanoshima,16952,1914,1,29.859,129.857
211060,Etna,13776,1913,11,37.748,14.999
282090,Kirishimayama,17154,1913,11,31.934,130.862
257040,Ambrym,15254,1913,10,-16.25,168.12
283070,Yakedake,17503,1913,9,36.227,137.587
312160,Trident,20223,1913,9,58.236,-155.1
344100,Masaya,11023,1913,7,11.984,-86.161
233020,"Fournaise, Piton de la",14317,1913,7,-21.244,55.708
211020,Vesuvius,13361,1913,7,40.821,14.426
261140,Marapi,15444,1913,6,-0.38,100.474
263300,Semeru,13583,1913,6,-8.108,112.922
263340,Raung,16122,1913,5,-8.119,114.056
241080,Tongariro,14568,1913,5,-39.157,175.632
372070,Hekla,12748,1913,4,63.983,-19.666
266030,Soputan,13590,1913,4,1.112,124.737
267040,Awu,16563,1913,3,3.689,125.447
241050,Okataina,14515,1913,1,-38.12,176.5
341040,Colima,10459,1913,1,19.514,-103.62
300260,Klyuchevskoy,19358,1913,1,56.056,160.642
241080,Tongariro,14567,1913,1,-39.157,175.632
390020,Erebus,13158,1912,12,-77.53,167.17
223020,Nyamuragira,14053,1912,12,-1.408,29.2
243110,Niuafo'ou,14791,1912,10,-15.6,-175.63
263300,Semeru,13582,1912,8,-8.108,112.922
211060,Etna,13775,1912,8,37.748,14.999
345020,Rincon de la Vieja,11093,1912,6,10.83,-85.324
312170,Katmai,20237,1912,6,58.28,-154.963
312180,Novarupta,20243,1912,6,58.27,-155.157
243040,Hunga Tonga-Hunga Ha'apai,14730,1912,4,-20.536,-175.382
241050,Okataina,14514,1912,4,-38.12,176.5
264050,Sangeang Api,16240,1912,4,-8.2,119.07
284010,Izu-Oshima,18208,1912,2,34.724,139.394
283070,Yakedake,17502,1912,2,36.227,137.587
352010,Reventador,11435,1912,2,-0.077,-77.656
357060,"Azul, Cerro",11954,1912,2,-35.653,-70.761
343030,Izalco,10810,1912,1,13.813,-89.633
300130,Karymsky,19161,1912,1,54.049,159.443
353050,"Negra, Sierra",11706,1911,12,-0.83,-91.17
263300,Semeru,13581,1911,11,-8.108,112.922
390100,Candlemas Island,13224,1911,11,-57.08,-26.67
261140,Marapi,15443,1911,11,-0.38,100.474
266030,Soputan,13589,1911,11,1.112,124.737
300260,Klyuchevskoy,19357,1911,11,56.056,160.642
390020,Erebus,13157,1911,10,-77.53,167.17
211060,Etna,13774,1911,9,37.748,14.999
268060,Gamalama,16660,1911,9,0.8,127.33
355070,San Pedro-San Pablo,11835,1911,9,-21.888,-68.391
268030,Ibu,16578,1911,8,1.488,127.63
211060,Etna,13773,1911,8,37.748,14.999
223030,Nyiragongo,14097,1911,8,-1.52,29.25
243030,Unnamed,14727,1911,8,-20.852,-175.55
283070,Yakedake,17501,1911,5,36.227,137.587
315020,Wrangell,20415,1911,4,62.006,-144.017
390020,Erebus,13156,1911,4,-77.53,167.17
382110,Monaco Bank,13044,1911,3,37.6,-25.88
264050,Sangeang Api,16239,1911,2,-8.2,119.07
273070,Taal,16852,1911,1,14.002,120.993
211060,Etna,13770,1910,12,37.748,14.999
284010,Izu-Oshima,18207,1910,12,34.724,139.394
233020,"Fournaise, Piton de la",14316,1910,11,-21.244,55.708
263300,Semeru,13580,1910,11,-8.108,112.922
266030,Soputan,13588,1910,11,1.112,124.737
283070,Yakedake,17500,1910,11,36.227,137.587
222160,Meru,14034,1910,10,-3.25,36.75
241080,Tongariro,14566,1910,10,-39.157,175.632
345040,Poas,11155,1910,9,10.2,-84.233
300260,Klyuchevskoy,19434,1910,8,56.056,160.642
285030,Toya,18599,1910,7,42.544,140.839
241050,Okataina,14513,1910,7,-38.12,176.5
373030,Bardarbunga,12886,1910,6,64.633,-17.516
211040,Stromboli,13430,1910,5,38.789,15.213
264100,Ebulobo,16159,1910,4,-8.82,121.18
263090,Tangkubanparahu,15673,1910,4,-6.77,107.6
282110,Asosan,17296,1910,4,32.884,131.104
211060,Etna,13769,1910,3,37.748,14.999
234010,Heard,14401,1910,3,-53.106,73.513
233010,Karthala,14195,1910,3,-11.75,43.38
358070,"Burney, Monte",12329,1910,3,-52.33,-73.4
211060,Etna,13768,1910,2,37.748,14.999
345040,Poas,11154,1910,1,10.2,-84.233
263310,Tengger Caldera,16047,1910,1,-7.942,112.95
241080,Tongariro,14565,1910,1,-39.157,175.632
264030,Rinjani,16216,1909,11,-8.42,116.47
383030,Tenerife,13112,1909,11,28.271,-16.641
264220,Iliboleng,16312,1909,11,-8.342,123.258
263300,Semeru,13579,1909,9,-8.108,112.922
311300,Bogoslof,19858,1909,9,53.93,-168.03
357120,Villarrica,12142,1909,8,-39.42,-71.93
300100,Avachinsky,19097,1909,8,53.256,158.836
256010,Tinakula,15197,1909,8,-10.386,165.804
257040,Ambrym,15251,1909,7,-16.25,168.12
261180,Sumbing,15534,1909,6,-2.414,101.728
300260,Klyuchevskoy,19433,1909,6,56.056,160.642
241040,White Island,14468,1909,5,-37.52,177.18
263060,Gede-Pangrango,15661,1909,5,-6.77,106.965
223020,Nyamuragira,14052,1909,5,-1.408,29.2
224010,Cameroon,14126,1909,4,4.203,9.17
251010,Bam,14877,1909,4,-3.613,144.818
233020,"Fournaise, Piton de la",14315,1909,4,-21.244,55.708
282110,Asosan,17295,1909,4,32.884,131.104
241080,Tongariro,14564,1909,3,-39.157,175.632
358020,Calbuco,12256,1909,3,-41.33,-72.618
263250,Merapi,15895,1909,2,-7.54,110.446
283110,Asamayama,17773,1909,1,36.406,138.523
263310,Tengger Caldera,16046,1909,1,-7.942,112.95
285040,Shikotsu,18623,1909,1,42.688,141.38
264180,Lewotobi,16288,1909,1,-8.542,122.775
341040,Colima,10458,1908,12,19.514,-103.62
357120,Villarrica,12141,1908,10,-39.42,-71.93
241050,Okataina,14512,1908,10,-38.12,176.5
261170,Kerinci,15505,1908,10,-1.697,101.264
283110,Asamayama,17772,1908,8,36.406,138.523
255020,Bagana,15120,1908,7,-6.137,155.196
251010,Bam,14876,1908,7,-3.613,144.818
266030,Soputan,13587,1908,6,1.112,124.737
211060,Etna,13767,1908,5,37.748,14.999
211060,Etna,13766,1908,4,37.748,14.999
390020,Erebus,13155,1908,3,-77.53,167.17
311320,Akutan,19838,1908,2,54.134,-165.986
261230,Dempo,15561,1908,2,-4.016,103.121
283110,Asamayama,17771,1908,2,36.406,138.523
282110,Asosan,17294,1908,1,32.884,131.104
263300,Semeru,13578,1908,1,-8.108,112.922
261140,Marapi,15441,1907,12,-0.38,100.474
263310,Tengger Caldera,16045,1907,12,-7.942,112.95
282110,Asosan,17293,1907,12,32.884,131.104
283070,Yakedake,17499,1907,12,36.227,137.587
233020,"Fournaise, Piton de la",14313,1907,11,-21.244,55.708
268060,Gamalama,16659,1907,11,0.8,127.33
223020,Nyamuragira,14050,1907,11,-1.408,29.2
251010,Bam,14875,1907,11,-3.613,144.818
241080,Tongariro,14563,1907,11,-39.157,175.632
344040,Telica,10907,1907,11,12.606,-86.84
264180,Lewotobi,16287,1907,9,-8.542,122.775
344120,Concepcion,11051,1907,9,11.538,-85.622
263310,Tengger Caldera,16044,1907,8,-7.942,112.95
283110,Asamayama,17770,1907,8,36.406,138.523
300260,Klyuchevskoy,19432,1907,8,56.056,160.642
357060,"Azul, Cerro",11953,1907,7,-35.653,-70.761
263300,Semeru,13577,1907,7,-8.108,112.922
243010,Unnamed,14724,1907,7,-21.338,-175.65
266030,Soputan,13586,1907,6,1.112,124.737
221112,Alayta,13940,1907,6,12.888,40.573
352050,Cotopaxi,11589,1907,6,-0.677,-78.436
357120,Villarrica,12140,1907,5,-39.42,-71.93
358020,Calbuco,12255,1907,4,-41.33,-72.618
357140,Carr‡n-Los Venados,12187,1907,4,-40.35,-72.07
382110,Monaco Bank,13043,1907,4,37.6,-25.88
223020,Nyamuragira,14049,1907,4,-1.408,29.2
300050,Ksudach,18941,1907,3,51.844,157.572
357010,Tupungatito,11895,1907,2,-33.425,-69.797
241080,Tongariro,13570,1907,2,-39.157,175.632
283110,Asamayama,17769,1907,1,36.406,138.523
332020,Mauna Loa,10214,1907,1,19.475,-155.608
263300,Semeru,13576,1907,1,-8.108,112.922
332010,Kilauea,10075,1906,12,19.421,-155.287
243060,Tofua,14749,1906,12,-19.75,-175.07
354020,Ubinas,11629,1906,10,-16.355,-70.903
263310,Tengger Caldera,16043,1906,9,-7.942,112.95
263210,Sundoro,15803,1906,9,-7.3,109.992
352050,Cotopaxi,11588,1906,8,-0.677,-78.436
357070,"Chillan, Nevados de",11979,1906,8,-36.868,-71.378
266030,Soputan,13585,1906,6,1.112,124.737
282110,Asosan,17292,1906,6,32.884,131.104
221080,Erta Ale,13931,1906,5,13.6,40.67
311110,Kanaga,19718,1906,5,51.923,-177.168
264030,Rinjani,16215,1906,4,-8.42,116.47
357120,Villarrica,12139,1906,4,-39.42,-71.93
284070,Myojinsho,18312,1906,4,31.888,139.918
283110,Asamayama,17768,1906,4,36.406,138.523
241100,Ruapehu,14616,1906,3,-39.28,175.57
311300,Bogoslof,19856,1906,3,53.93,-168.03
241080,Tongariro,13569,1906,3,-39.157,175.632
243100,Fonualei,14780,1906,3,-18.023,-174.317
241050,Okataina,14511,1906,2,-38.12,176.5
263250,Merapi,15893,1906,1,-7.54,110.446
344100,Masaya,11022,1906,1,11.984,-86.161
243060,Tofua,14748,1906,1,-19.75,-175.07
272020,Kanlaon,16729,1905,11,10.412,123.132
261140,Marapi,15440,1905,11,-0.38,100.474
264090,Inielika,16257,1905,11,-8.73,120.98
357021,Maipo,11911,1905,10,-34.164,-69.832
283120,Kusatsu-Shiranesan,17829,1905,10,36.618,138.528
285020,Hokkaido-Komagatake,18569,1905,8,42.063,140.677
263300,Semeru,13575,1905,8,-8.108,112.922
244040,Savai'i,14816,1905,8,-13.612,-172.525
223020,Nyamuragira,14047,1905,7,-1.408,29.2
241050,Okataina,14510,1905,6,-38.12,176.5
267020,Karangetang,16504,1905,5,2.781,125.407
332010,Kilauea,10074,1905,2,19.421,-155.287
241050,Okataina,14509,1905,2,-38.12,176.5
233020,"Fournaise, Piton de la",14312,1905,2,-21.244,55.708
344090,Momotombo,11002,1905,1,12.423,-86.539
263250,Merapi,15892,1905,1,-7.54,110.446
241080,Tongariro,13567,1904,11,-39.157,175.632
284130,Fukutoku-Oka-no-Ba,18446,1904,11,24.285,141.481
251020,Manam,14903,1904,10,-4.08,145.037
266110,Mahawu,16467,1904,10,1.352,124.865
267030,Banua Wuhu,16549,1904,8,3.138,125.491
233020,"Fournaise, Piton de la",14311,1904,8,-21.244,55.708
252130,Lolobau,15081,1904,8,-4.92,151.158
283110,Asamayama,17766,1904,8,36.406,138.523
263180,Slamet,15740,1904,7,-7.242,109.208
265050,Teon,16378,1904,6,-6.976,129.144
344100,Masaya,11021,1904,5,11.984,-86.161
251020,Manam,14902,1904,4,-4.08,145.037
267010,Ruang,16485,1904,4,2.3,125.37
261140,Marapi,15439,1904,4,-0.38,100.474
267030,Banua Wuhu,16548,1904,4,3.138,125.491
300060,Mutnovsky,18963,1904,4,52.449,158.196
273070,Taal,16851,1904,4,14.002,120.993
223020,Nyamuragira,14046,1904,4,-1.408,29.2
233010,Karthala,14194,1904,2,-11.75,43.38
300260,Klyuchevskoy,19431,1904,1,56.056,160.642
343020,Santa Ana,10690,1904,1,13.853,-89.63
263300,Semeru,13574,1904,1,-8.108,112.922
265060,Nila,16379,1903,12,-6.73,129.5
263340,Raung,16121,1903,11,-8.119,114.056
332010,Kilauea,10073,1903,11,19.421,-155.287
343030,Izalco,10809,1903,11,13.813,-89.633
263210,Sundoro,15802,1903,10,-7.3,109.992
352050,Cotopaxi,11586,1903,9,-0.677,-78.436
332020,Mauna Loa,10213,1903,9,19.475,-155.608
282090,Kirishimayama,17153,1903,8,31.934,130.862
357110,Llaima,12042,1903,5,-38.692,-71.729
305060,Changbaishan,19650,1903,4,41.98,128.08
273070,Taal,16850,1903,4,14.002,120.993
263300,Semeru,13573,1903,3,-8.108,112.922
282020,Io-Torishima,16917,1903,3,27.881,128.223
341040,Colima,10456,1903,2,19.514,-103.62
390020,Erebus,13154,1903,1,-77.53,167.17
263250,Merapi,15891,1902,12,-7.54,110.446
373030,Bardarbunga,12885,1902,12,64.633,-17.516
373010,Grimsvotn,12823,1902,12,64.416,-17.316
244040,Savai'i,14815,1902,10,-13.612,-172.525
342030,Santa Maria,10624,1902,10,14.757,-91.552
233020,"Fournaise, Piton de la",14309,1902,8,-21.244,55.708
284090,Izu-Torishima,18368,1902,8,30.484,140.303
283110,Asamayama,17764,1902,8,36.406,138.523
283120,Kusatsu-Shiranesan,17827,1902,7,36.618,138.528
315020,Wrangell,20413,1902,7,62.006,-144.017
344100,Masaya,11020,1902,7,11.984,-86.161
332010,Kilauea,10072,1902,6,19.421,-155.287
343030,Izalco,10808,1902,5,13.813,-89.633
382030,San Jorge,12995,1902,5,38.65,-28.08
360150,Soufriere St. Vincent,12453,1902,5,13.33,-61.18
263210,Sundoro,15801,1902,5,-7.3,109.992
360120,Pelee,12430,1902,4,14.809,-61.165
223020,Nyamuragira,14045,1902,4,-1.408,29.2
344090,Momotombo,11001,1902,3,12.423,-86.539
263340,Raung,16120,1902,2,-8.119,114.056
332010,Kilauea,10071,1902,2,19.421,-155.287
283110,Asamayama,17763,1902,2,36.406,138.523
263250,Merapi,15890,1902,2,-7.54,110.446
272020,Kanlaon,16727,1902,1,10.412,123.132
313030,Redoubt,20384,1902,1,60.485,-152.742
300100,Avachinsky,19096,1901,7,53.256,158.836
233020,"Fournaise, Piton de la",14308,1901,7,-21.244,55.708
264030,Rinjani,16214,1901,6,-8.42,116.47
355070,San Pedro-San Pablo,11834,1901,5,-21.888,-68.391
263280,Kelut,15952,1901,5,-7.93,112.308
265090,Banda Api,16418,1901,5,-4.523,129.881
357010,Tupungatito,11894,1901,4,-33.425,-69.797
233020,"Fournaise, Piton de la",14307,1901,2,-21.244,55.708
266030,Soputan,13584,1901,2,1.112,124.737
263300,Semeru,13572,1901,1,-8.108,112.922
264030,Rinjani,16213,1900,11,-8.42,116.47
261230,Dempo,15559,1900,10,-4.016,103.121
283120,Kusatsu-Shiranesan,17826,1900,10,36.618,138.528
283170,Adatarayama,17912,1900,7,37.647,140.281
261230,Dempo,15558,1900,6,-4.016,103.121
315020,Wrangell,20412,1900,6,62.006,-144.017
233020,"Fournaise, Piton de la",14306,1900,5,-21.244,55.708
263300,Semeru,13571,1900,3,-8.108,112.922
273030,Mayon,16795,1900,3,13.257,123.685
283110,Asamayama,17762,1900,1,36.406,138.523
241050,Okataina,14508,1900,1,-38.12,176.5
343030,Izalco,10807,1899,12,13.813,-89.633
263300,Semeru,16004,1899,12,-8.108,112.922
344070,"Negro, Cerro",10946,1899,11,12.506,-86.702
211060,Etna,13765,1899,11,37.748,14.999
315020,Wrangell,20411,1899,9,62.006,-144.017
283170,Adatarayama,17911,1899,8,37.647,140.281
263300,Semeru,16003,1899,8,-8.108,112.922
282090,Kirishimayama,17152,1899,7,31.934,130.862
211060,Etna,13764,1899,7,37.748,14.999
283110,Asamayama,17761,1899,7,36.406,138.523
332020,Mauna Loa,10212,1899,7,19.475,-155.608
264230,Lewotolo,16334,1899,6,-8.272,123.505
263060,Gede-Pangrango,15660,1899,5,-6.77,106.965
283110,Asamayama,17760,1899,3,36.406,138.523
233020,"Fournaise, Piton de la",14305,1899,2,-21.244,55.708
223020,Nyamuragira,14043,1899,2,-1.408,29.2
263300,Semeru,16002,1899,1,-8.108,112.922
390010,Buckle Island,19970,1899,1,-66.78,163.25
345040,Poas,11153,1898,12,10.2,-84.233
282090,Kirishimayama,17151,1898,12,31.934,130.862
285061,Maruyama,18663,1898,12,43.453,143.036
233020,"Fournaise, Piton de la",14304,1898,11,-21.244,55.708
282110,Asosan,17291,1898,8,32.884,131.104
257050,Lopevi,15292,1898,6,-16.507,168.346
268060,Gamalama,16657,1898,5,0.8,127.33
266010,Colo,16421,1898,5,-0.162,121.601
352010,Reventador,11434,1898,4,-0.077,-77.656
300060,Mutnovsky,18962,1898,4,52.449,158.196
257040,Ambrym,15249,1898,3,-16.25,168.12
263300,Semeru,16001,1898,2,-8.108,112.922
300260,Klyuchevskoy,19430,1898,2,56.056,160.642
282090,Kirishimayama,17150,1898,2,31.934,130.862
263320,Lamongan,16101,1898,2,-7.979,113.342
233020,"Fournaise, Piton de la",14303,1898,1,-21.244,55.708
241080,Tongariro,13566,1898,1,-39.157,175.632
357120,Villarrica,12137,1897,12,-39.42,-71.93
351070,Dona Juana,11341,1897,11,1.5,-76.936
268060,Gamalama,16656,1897,9,0.8,127.33
283120,Kusatsu-Shiranesan,17825,1897,7,36.618,138.528
332010,Kilauea,10070,1897,6,19.421,-155.287
257070,Kuwae,15334,1897,5,-16.829,168.536
273030,Mayon,16794,1897,5,13.257,123.685
255020,Bagana,15118,1897,5,-6.137,155.196
282090,Kirishimayama,17149,1897,5,31.934,130.862
222030,"Barrier, The",13968,1897,5,2.32,36.57
263340,Raung,16119,1897,4,-8.119,114.056
256010,Tinakula,15196,1897,3,-10.386,165.804
282110,Asosan,17290,1897,2,32.884,131.104
233020,"Fournaise, Piton de la",14302,1897,1,-21.244,55.708
263300,Semeru,16000,1897,1,-8.108,112.922
357010,Tupungatito,11893,1897,1,-33.425,-69.797
282090,Kirishimayama,17148,1896,12,31.934,130.862
300260,Klyuchevskoy,19429,1896,12,56.056,160.642
241080,Tongariro,13564,1896,11,-39.157,175.632
263320,Lamongan,16100,1896,9,-7.979,113.342
372010,Vestmannaeyjar,12556,1896,9,63.416,-20.266
273030,Mayon,16793,1896,8,13.257,123.685
263340,Raung,16118,1896,8,-8.119,114.056
332010,Kilauea,10069,1896,7,19.421,-155.287
263090,Tangkubanparahu,15672,1896,5,-6.77,107.6
263300,Semeru,15999,1896,5,-8.108,112.922
332020,Mauna Loa,10211,1896,4,19.475,-155.608
283190,Zaozan,17982,1896,3,38.144,140.44
342090,Fuego,10715,1896,1,14.473,-90.88
332010,Kilauea,10068,1896,1,19.421,-155.287
268060,Gamalama,16654,1895,12,0.8,127.33
258020,Hunter Island,15366,1895,11,-22.4,172.05
283190,Zaozan,17981,1895,8,38.144,140.44
311320,Akutan,21085,1895,8,54.134,-165.986
273030,Mayon,16792,1895,7,13.257,123.685
282090,Kirishimayama,17147,1895,7,31.934,130.862
261230,Dempo,15557,1895,7,-4.016,103.121
267030,Banua Wuhu,16547,1895,7,3.138,125.491
251030,Karkar,14944,1895,6,-4.649,145.964
263300,Semeru,15998,1895,5,-8.108,112.922
241100,Ruapehu,14614,1895,3,-39.28,175.57
283180,Azumayama,17931,1895,3,37.735,140.244
283190,Zaozan,17980,1895,2,38.144,140.44
358020,Calbuco,12253,1894,11,-41.33,-72.618
263140,Galunggung,15719,1894,10,-7.25,108.058
257040,Ambrym,15248,1894,10,-16.25,168.12
263250,Merapi,15888,1894,10,-7.54,110.446
300100,Avachinsky,19095,1894,10,53.256,158.836
285040,Shikotsu,18622,1894,8,42.688,141.38
233020,"Fournaise, Piton de la",14301,1894,8,-21.244,55.708
290120,Kolokol Group,18768,1894,7,46.042,150.083
283190,Zaozan,17979,1894,7,38.144,140.44
223020,Nyamuragira,14041,1894,6,-1.408,29.2
272020,Kanlaon,16726,1894,5,10.412,123.132
283110,Asamayama,17759,1894,4,36.406,138.523
283180,Azumayama,17930,1894,3,37.735,140.244
282110,Asosan,17289,1894,3,32.884,131.104
282090,Kirishimayama,17146,1894,2,31.934,130.862
285040,Shikotsu,18621,1894,2,42.688,141.38
263250,Merapi,15887,1894,1,-7.54,110.446
263300,Semeru,15997,1893,12,-8.108,112.922
341040,Colima,10455,1893,12,19.514,-103.62
357120,Villarrica,12136,1893,12,-39.42,-71.93
357110,Llaima,12040,1893,12,-38.692,-71.729
263320,Lamongan,16099,1893,11,-7.979,113.342
283180,Azumayama,17929,1893,11,37.735,140.244
273030,Mayon,16791,1893,10,13.257,123.685
263250,Merapi,15886,1893,10,-7.54,110.446
272020,Kanlaon,16725,1893,7,10.412,123.132
283180,Azumayama,17928,1893,5,37.735,140.244
211060,Etna,13763,1893,4,37.748,14.999
266100,Lokon-Empung,16444,1893,3,1.358,124.792
357070,"Chillan, Nevados de",11977,1893,3,-36.868,-71.378
263310,Tengger Caldera,16041,1893,1,-7.942,112.95
358020,Calbuco,12252,1893,1,-41.33,-72.618
261120,Sorikmarapi,15411,1893,1,0.686,99.539
263300,Semeru,15996,1893,1,-8.108,112.922
241080,Tongariro,13563,1892,11,-39.157,175.632
332020,Mauna Loa,10210,1892,11,19.475,-155.608
241080,Tongariro,13562,1892,11,-39.157,175.632
257050,Lopevi,15291,1892,10,-16.507,168.346
311320,Akutan,20009,1892,9,54.134,-165.986
312070,Veniaminof,20161,1892,8,56.17,-159.38
211060,Etna,13762,1892,7,37.748,14.999
211060,Etna,13761,1892,6,37.748,14.999
267020,Karangetang,16501,1892,6,2.781,125.407
267040,Awu,16561,1892,6,3.689,125.447
265040,Wurlali,16373,1892,6,-7.125,128.675
261120,Sorikmarapi,15410,1892,5,0.686,99.539
311180,Seguam,19777,1892,4,52.315,-172.51
263300,Semeru,15995,1892,3,-8.108,112.922
241080,Tongariro,13561,1892,2,-39.157,175.632
311180,Seguam,19776,1891,12,52.315,-172.51
282090,Kirishimayama,17145,1891,11,31.934,130.862
373010,Grimsvotn,12821,1891,11,64.416,-17.316
211071,Pantelleria,13862,1891,10,36.77,12.02
273030,Mayon,16790,1891,10,13.257,123.685
283110,Asamayama,17757,1891,10,36.406,138.523
263320,Lamongan,16098,1891,9,-7.979,113.342
263250,Merapi,15885,1891,8,-7.54,110.446
341040,Colima,10454,1891,7,19.514,-103.62
282090,Kirishimayama,17144,1891,6,31.934,130.862
344120,Concepcion,11049,1891,4,11.538,-85.622
211060,Etna,13760,1891,2,37.748,14.999
357070,"Chillan, Nevados de",11976,1891,2,-36.868,-71.378
283230,Akita-Komagatake,18050,1890,12,39.761,140.799
265090,Banda Api,16417,1890,11,-4.523,129.881
341040,Colima,10453,1890,11,19.514,-103.62
283260,Akita-Yakeyama,18082,1890,9,39.964,140.757
273030,Mayon,16789,1890,9,13.257,123.685
263320,Lamongan,16097,1890,9,-7.979,113.342
283140,Nikko-Shiranesan,17863,1890,8,36.799,139.376
263180,Slamet,15739,1890,8,-7.242,109.208
263340,Raung,16117,1890,7,-8.119,114.056
268070,Makian,16688,1890,6,0.32,127.4
285090,Shiretoko-Iozan,18731,1890,6,44.133,145.161
263310,Tengger Caldera,16040,1890,5,-7.942,112.95
211060,Etna,13759,1890,5,37.748,14.999
300260,Klyuchevskoy,19428,1890,4,56.056,160.642
300261,Ushkovsky,19392,1890,4,56.113,160.509
343030,Izalco,10805,1890,3,13.813,-89.633
263320,Lamongan,16096,1890,3,-7.979,113.342
